row_id,order_id,order_date,order_priority,order_quantity,sales,discount,ship_mode,profit,unit_price,shipping_cost,customer_name,province,region,customer_segment,product_category,product_sub-category,product_name,product_container,product_base_margin,ship_date,shipping_days,profit_margin_pct,is_loss_making
5834,41383,2010-05-12,Low,38,2702.3,0.03,Delivery Truck,-1330.78,70.98,59.81,Fred McMath,Quebec,Quebec,Small Business,Furniture,Chairs & Chairmats,"Situations Contoured Folding Chairs, 4/Set",Jumbo Drum,0.6,2010-05-16,4,-49.24619768345483,True
5900,41826,2010-10-16,Medium,2,570.98,0.05,Delivery Truck,-340.48,258.98,54.31,Chuck Sachs,Quebec,Quebec,Consumer,Furniture,Chairs & Chairmats,Global EnterpriseÂª Series Seating Low-Back Swivel/Tilt Chairs,Jumbo Drum,0.55,2010-10-18,2,-59.630810185996005,True
5996,42471,2012-03-09,Low,23,44.89,0.09,Regular Air,-17.13,1.95,1.63,Darrin Sayre,Quebec,Quebec,Consumer,Office Supplies,Pens & Art Supplies,"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",Wrap Bag,0.46,2012-03-11,2,-38.15994653597683,True
6003,42528,2010-02-23,Medium,29,200.7,0.02,Regular Air,-147.72,6.48,9.17,Alex Grayson,Quebec,Quebec,Consumer,Office Supplies,Paper,Xerox 1996,Small Box,0.37,2010-02-24,1,-73.60239162929746,True
6004,42529,2010-10-10,Low,2,6.34,0.08,Regular Air,-4.44,2.78,0.97,Bobby Elias,Quebec,Quebec,Small Business,Office Supplies,Pens & Art Supplies,Newell 339,Wrap Bag,0.59,2010-10-14,4,-70.03154574132493,True
6006,42529,2010-10-10,Low,48,2996.93,0.04,Regular Air,1060.87,60.22,3.5,Bobby Elias,Quebec,Quebec,Small Business,Office Supplies,Appliances,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",Small Box,0.57,2010-10-14,4,35.39855785754088,False
6095,43200,2010-07-31,Not Specified,3,554.32,0.01,Regular Air,-62.13,172.99,19.99,Sara Luxemburg,Quebec,Quebec,Small Business,Office Supplies,Binders and Binder Accessories,Ibico EB-19 Dual Function Manual Binding System,Small Box,0.39,2010-08-01,1,-11.208327319959588,True
6096,43200,2010-07-31,Not Specified,15,1073.567,0.04,Regular Air,-305.97,85.99,0.99,Sara Luxemburg,Quebec,Quebec,Small Business,Technology,Telephones and Communication,Accessory4,Wrap Bag,0.85,2010-08-01,1,-28.500317166977005,True
6150,43553,2009-05-14,Not Specified,29,143.29,0.05,Regular Air,-55.54,4.98,4.72,Bart Folk,Quebec,Quebec,Corporate,Office Supplies,Paper,Xerox 1949,Small Box,0.36,2009-05-15,1,-38.760555516784144,True
6217,44033,2012-01-10,Critical,45,5811.97,0.03,Delivery Truck,-434.15,124.49,51.94,Keith Herrera,Quebec,Quebec,Corporate,Furniture,Tables,Bevis 36 x 72 Conference Tables,Jumbo Box,0.63,2012-01-12,2,-7.469928440786859,True
6223,44065,2010-07-03,Low,23,1914.16,0.01,Delivery Truck,128.43,80.97,33.6,Keith Herrera,Quebec,Quebec,Small Business,Technology,Office Machines,Lexmark Z25 Color Inkjet Printer,Jumbo Drum,0.37,2010-07-10,7,6.709470472687758,False
6299,44583,2009-10-04,Low,21,315.07,0.02,Regular Air,95.0,14.2,5.3,Deanra Eno,Quebec,Quebec,Corporate,Furniture,Office Furnishings,Coloredge Poster Frame,Wrap Bag,0.46,2009-10-06,2,30.152029707684008,False
6353,45030,2010-07-24,High,1,18.16,0.03,Regular Air,-7.25,12.28,6.13,Giulietta Dortch,Quebec,Quebec,Consumer,Office Supplies,Storage & Organization,Recycled Eldon Regeneration Jumbo File,Small Box,0.57,2010-07-26,2,-39.92290748898678,True
6487,46177,2010-12-05,Low,13,11169.95,0.07,Regular Air,3982.22,896.99,19.99,Rick Duston,Quebec,Quebec,Corporate,Office Supplies,Binders and Binder Accessories,GBC DocuBind TL300 Electric Binding System,Small Box,0.38,2010-12-05,0,35.65118912797282,False
6512,46341,2009-12-17,High,23,39.13,0.1,Regular Air,-23.14,1.68,1.57,Astrea Jones,Quebec,Quebec,Corporate,Office Supplies,Pens & Art Supplies,Newell 323,Wrap Bag,0.59,2009-12-18,1,-59.136212624584715,True
6513,46368,2012-04-24,High,48,166.13,0.0,Regular Air,-119.16,3.28,3.97,Cynthia Voltz,Quebec,Quebec,Corporate,Office Supplies,Pens & Art Supplies,Newell 337,Wrap Bag,0.56,2012-04-26,2,-71.7269608138205,True
6541,46531,2011-08-21,Low,17,3064.658,0.01,Regular Air,447.34,205.99,2.79,Chuck Sachs,Quebec,Quebec,Consumer,Technology,Telephones and Communication,ELITE Series,Small Box,0.58,2011-08-26,5,14.596734774320659,False
6608,47012,2010-05-13,Low,35,584.42,0.08,Express Air,-97.21,16.99,8.99,Michael Oakman,Quebec,Quebec,Small Business,Office Supplies,Pens & Art Supplies,Berol Giant Pencil Sharpener,Small Pack,0.56,2010-05-17,4,-16.633585435132268,True
6619,47106,2011-10-25,Medium,37,2192.63,0.05,Regular Air,660.06,59.98,3.99,Becky Martin,Quebec,Quebec,Home Office,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Small Box,0.57,2011-10-27,2,30.10357424645289,False
6693,47621,2009-07-11,Critical,16,230.74,0.08,Express Air,27.23,14.2,5.3,David Kendrick,Quebec,Quebec,Home Office,Furniture,Office Furnishings,Coloredge Poster Frame,Wrap Bag,0.46,2009-07-13,2,11.80116148045419,False
6839,48706,2012-10-30,Low,28,31.2,0.09,Regular Air,-2.81,1.14,0.7,Erica Hernandez,Quebec,Quebec,Small Business,Office Supplies,Rubber Bands,OIC Thumb-Tacks,Wrap Bag,0.38,2012-11-03,4,-9.006410256410257,True
6929,49443,2011-01-23,High,41,396.15,0.05,Regular Air,-10.98,9.85,4.82,Nicole Brennan,Quebec,Quebec,Home Office,Office Supplies,Pens & Art Supplies,Lumber Crayons,Wrap Bag,0.47,2011-01-24,1,-2.7716773949261646,True
6972,49824,2011-03-22,High,33,1900.226,0.01,Express Air,440.2,65.99,5.31,Erica Hernandez,Quebec,Quebec,Small Business,Technology,Telephones and Communication,3390,Small Box,0.57,2011-03-23,1,23.16566555767577,False
7156,51047,2009-04-10,Medium,28,65.7,0.02,Express Air,-83.54,1.76,4.86,Ellis Ballard,Quebec,Quebec,Corporate,Furniture,Office Furnishings,Regeneration Desk Collection,Small Box,0.41,2009-04-11,1,-127.15372907153728,True
7157,51047,2009-04-10,Medium,38,1685.07,0.03,Regular Air,-681.97,41.47,34.2,Ellis Ballard,Quebec,Quebec,Corporate,Furniture,Office Furnishings,Eldon EconocleatÂ¨ Chair Mats for Low Pile Carpets,Wrap Bag,0.73,2009-04-11,1,-40.47131573169067,True
7261,51783,2011-11-11,Medium,47,3587.72,0.0,Delivery Truck,54.23,70.89,89.3,Brian Stugart,Quebec,Quebec,Consumer,Furniture,Tables,KI Conference Tables,Jumbo Box,0.69,2011-11-13,2,1.5115449366171274,False
7556,54053,2012-02-14,High,34,5634.3525,0.03,Regular Air,1185.41,200.99,8.08,Alex Grayson,Quebec,Quebec,Consumer,Technology,Telephones and Communication,5125,Small Box,0.59,2012-02-15,1,21.03897475353202,False
7630,54592,2011-06-12,Low,34,154.43,0.03,Regular Air,-133.77,4.18,6.92,Erica Hernandez,Quebec,Quebec,Small Business,Furniture,Office Furnishings,"EldonÂ¨ Image Series Desk Accessories, Burgundy",Small Box,0.49,2011-06-14,2,-86.62177038140258,True
7741,55425,2011-11-01,Critical,8,2302.36,0.05,Express Air,-114.68,300.97,7.18,Paul Knutson,Quebec,Quebec,Corporate,Technology,Computer Peripherals,Gyration Ultra Professional Cordless Optical Suite,Small Box,0.48,2011-11-03,2,-4.980976041974322,True
7767,55616,2011-05-08,High,24,437.478,0.02,Regular Air,-42.23,20.99,1.25,Joni Wasserman,Quebec,Quebec,Consumer,Technology,Telephones and Communication,Accessory29,Small Pack,0.83,2011-05-09,1,-9.65305683942964,True
7821,55909,2009-05-19,Low,2,32.6,0.03,Regular Air,-20.57,13.43,5.5,Karen Ferguson,Quebec,Quebec,Home Office,Office Supplies,Storage & Organization,"Fellowes Personal Hanging Folder Files, Navy",Small Box,0.57,2009-05-26,7,-63.09815950920245,True
7825,55938,2012-07-02,Not Specified,42,802.46,0.08,Express Air,192.88,19.98,5.97,Mark Haberlin,Quebec,Quebec,Small Business,Office Supplies,Paper,Xerox 1936,Small Box,0.38,2012-07-03,1,24.036089026244298,False
7866,56260,2009-08-15,Not Specified,34,223.76,0.03,Regular Air,-139.66,6.48,7.91,Julie Kriz,Quebec,Quebec,Corporate,Office Supplies,Paper,Xerox 216,Small Box,0.37,2009-08-16,1,-62.41508759385056,True
7946,56768,2011-07-27,Critical,13,1207.02,0.03,Delivery Truck,235.4,90.97,14.0,Giulietta Dortch,Quebec,Quebec,Corporate,Technology,Office Machines,Lexmark Z54se Color Inkjet Printer,Jumbo Drum,0.36,2011-07-28,1,19.502576593594142,False
8156,58337,2009-05-28,Low,18,106.45,0.03,Regular Air,-5.08,5.85,2.27,Rick Duston,Quebec,Quebec,Corporate,Office Supplies,Pens & Art Supplies,"Dixon My First Ticonderoga Pencil, #2",Wrap Bag,0.56,2009-05-30,2,-4.772193518083607,True
8161,58343,2009-01-09,Not Specified,39,121.87,0.07,Regular Air,11.32,3.29,1.35,Yana Sorensen,Quebec,Quebec,Corporate,Office Supplies,Rubber Bands,AccoÂ¨ Hot ClipsÂª Clips to Go,Wrap Bag,0.4,2009-01-11,2,9.28858619840814,False
8299,59270,2010-01-11,High,5,647.27,0.08,Delivery Truck,-404.77,122.99,70.2,Deborah Brumfield,Quebec,Quebec,Small Business,Furniture,Chairs & Chairmats,"Global High-Back Leather Tilter, Burgundy",Jumbo Drum,0.74,2010-01-11,0,-62.53495450121279,True
8342,59619,2010-02-13,Not Specified,35,225.4,0.08,Regular Air,-165.48,6.48,8.4,Maureen Gastineau,Quebec,Quebec,Consumer,Office Supplies,Paper,Xerox 212,Small Box,0.37,2010-02-15,2,-73.41614906832298,True
8358,59714,2010-12-13,Critical,26,9225.65,0.03,Delivery Truck,1656.46,349.45,60.0,Julia Barnett,Quebec,Quebec,Corporate,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",Jumbo Drum,0.6,2010-12-15,2,17.954940844276557,False
8366,59781,2012-12-12,Not Specified,18,1837.94,0.02,Regular Air,1249.43,99.23,8.99,Julia Barnett,Quebec,Quebec,Corporate,Furniture,Office Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",Small Pack,0.35,2012-12-14,2,67.97991229311076,False
8368,59781,2012-12-12,Not Specified,28,24391.16,0.04,Delivery Truck,-9611.91,880.98,44.55,Julia Barnett,Quebec,Quebec,Corporate,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Jumbo Box,0.62,2012-12-13,1,-39.407350859901705,True
14,70,2010-12-17,Low,48,90.05,0.03,Regular Air,-107.0,1.86,2.58,Helen Wasserman,Quebec,Quebec,Home Office,Office Supplies,Rubber Bands,"Super Bands, 12/Pack",Wrap Bag,0.82,2010-12-22,5,-118.82287617990006,True
15,70,2010-12-17,Low,46,7804.53,0.05,Regular Air,2057.17,205.99,5.99,Helen Wasserman,Quebec,Quebec,Home Office,Technology,Telephones and Communication,3285,Small Box,0.59,2010-12-22,5,26.35866605676447,False
25,135,2011-10-20,Not Specified,25,125.85,0.09,Regular Air,-89.25,4.98,4.62,Anne Pryor,Quebec,Quebec,Consumer,Technology,Computer Peripherals,"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",Small Pack,0.64,2011-10-22,2,-70.91775923718713,True
27,193,2010-08-07,Critical,14,174.89,0.06,Regular Air,-37.04,12.44,6.27,Justin Hirsh,Quebec,Quebec,Consumer,Office Supplies,Storage & Organization,Eldon SimplefileÂ¨ Box OfficeÂ¨,Medium Box,0.57,2010-08-09,2,-21.17902681685631,True
35,225,2011-05-24,Critical,24,126.58,0.06,Regular Air,18.27,5.58,0.7,Karen Ferguson,Quebec,Quebec,Home Office,Office Supplies,Pens & Art Supplies,Newell 314,Wrap Bag,0.6,2011-05-25,1,14.433559804076474,False
36,225,2011-05-24,Critical,1,23.7,0.05,Regular Air,-8.97,19.84,4.1,Karen Ferguson,Quebec,Quebec,Home Office,Office Supplies,Pens & Art Supplies,Prismacolor Color Pencil Set,Wrap Bag,0.44,2011-05-26,2,-37.84810126582279,True
47,290,2009-01-05,Not Specified,24,188.73,0.05,Regular Air,-32.48,7.64,5.83,Dorris Love,Quebec,Quebec,Home Office,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Wrap Bag,0.36,2009-01-06,1,-17.209770571716206,True
104,644,2012-04-30,Critical,5,1679.58,0.01,Delivery Truck,-171.92,320.98,58.95,Bill Eplett,Quebec,Quebec,Corporate,Furniture,Chairs & Chairmats,Hon 4070 Series PagodaÂª Round Back Stacking Chairs,Jumbo Drum,0.57,2012-05-01,1,-10.235892306409935,True
112,738,2010-03-01,Not Specified,7,560.51,0.04,Regular Air,32.6,80.98,4.5,Caroline Jumper,Quebec,Quebec,Corporate,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,Small Box,0.59,2010-03-03,2,5.816131737167937,False
113,738,2010-03-01,Not Specified,31,189.95,0.08,Regular Air,-56.68,6.48,5.14,Caroline Jumper,Quebec,Quebec,Corporate,Office Supplies,Paper,Xerox 23,Small Box,0.37,2010-03-02,1,-29.839431429323508,True
117,772,2010-04-16,High,35,589.24,0.08,Regular Air,-38.35,17.52,8.17,Pamela Stobb,Quebec,Quebec,Consumer,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,Medium Box,0.5,2010-04-18,2,-6.508383680673409,True
118,772,2010-04-16,High,25,233.05,0.1,Regular Air,86.93,9.9,1.39,Pamela Stobb,Quebec,Quebec,Consumer,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes,Small Box,0.37,2010-04-18,2,37.301008367303155,False
181,1189,2009-04-08,Critical,27,129.1,0.0,Regular Air,-59.82,4.42,4.99,Aaron Smayling,Quebec,Quebec,Small Business,Office Supplies,Envelopes,Grip Seal Envelopes,Small Box,0.38,2009-04-09,1,-46.33617350890783,True
263,1825,2010-12-04,Medium,22,38.26,0.03,Regular Air,-2.34,1.76,0.7,Aaron Smayling,Quebec,Quebec,Small Business,Office Supplies,Pens & Art Supplies,Newell 310,Wrap Bag,0.56,2010-12-06,2,-6.116048092002091,True
355,2467,2011-07-15,Not Specified,30,4147.47,0.09,Delivery Truck,586.61,145.45,17.85,Caroline Jumper,Quebec,Quebec,Corporate,Technology,Office Machines,Panasonic KX-P1150 Dot Matrix Printer,Jumbo Drum,0.56,2011-07-16,1,14.143803330705225,False
446,3014,2012-10-29,Not Specified,13,4002.14,0.02,Regular Air,1314.39,304.99,19.99,Pamela Stobb,Quebec,Quebec,Consumer,Office Supplies,Binders and Binder Accessories,Ibico Hi-Tech Manual Binding System,Small Box,0.4,2012-10-31,2,32.84217943400281,False
450,3073,2009-01-07,Medium,3,10.58,0.05,Regular Air,-11.58,1.98,4.77,Jasper Cacioppo,Quebec,Quebec,Home Office,Office Supplies,Binders and Binder Accessories,Avery Reinforcements for Hole-Punch Pages,Small Box,0.4,2009-01-08,1,-109.45179584120983,True
451,3073,2009-01-07,Medium,3,2119.67,0.07,Express Air,-2314.74,699.99,24.49,Jasper Cacioppo,Quebec,Quebec,Home Office,Technology,Copiers and Fax,Canon PC1060 Personal Laser Copier,Large Box,0.41,2009-01-08,1,-109.20284761307182,True
452,3073,2009-01-07,Medium,7,45923.76,0.07,Regular Air,102.61,6783.02,24.49,Jasper Cacioppo,Quebec,Quebec,Home Office,Technology,Office Machines,Polycom ViewStationÂª ISDN Videoconferencing Unit,Large Box,0.39,2009-01-08,1,0.2234355375082528,False
464,3168,2012-01-29,Low,14,80.6,0.04,Regular Air,-4.2,5.28,3.96,Jasper Cacioppo,Quebec,Quebec,Home Office,Furniture,Office Furnishings,"Master Big FootÂ¨ Doorstop, Beige",Wrap Bag,0.54,2012-02-03,5,-5.210918114143921,True
469,3205,2012-04-10,Low,8,136.61,0.01,Regular Air,80.43,15.68,3.73,Alan Haines,Quebec,Quebec,Consumer,Furniture,Office Furnishings,Artistic Insta-Plaque,Small Pack,0.46,2012-04-10,0,58.87563135934412,False
470,3205,2012-04-10,Low,42,2907.63,0.04,Express Air,54.6,71.37,69.0,Alan Haines,Quebec,Quebec,Consumer,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Large Box,0.68,2012-04-14,4,1.8778180167352791,False
520,3559,2012-10-23,Medium,34,136.67,0.07,Express Air,-117.92,3.81,5.44,Logan Haushalter,Quebec,Quebec,Corporate,Office Supplies,Binders and Binder Accessories,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",Small Box,0.36,2012-10-24,1,-86.2808224189654,True
523,3586,2010-12-04,High,32,383.57,0.06,Regular Air,70.51,12.58,5.16,Lena Cacioppo,Quebec,Quebec,Home Office,Furniture,Office Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",Small Box,0.43,2010-12-05,1,18.382563808431318,False
524,3586,2010-12-04,High,31,461.1,0.05,Regular Air,116.96,14.34,5.0,Lena Cacioppo,Quebec,Quebec,Home Office,Furniture,Office Furnishings,Nu-Dell Leatherette Frames,Small Pack,0.49,2010-12-06,2,25.36543049230102,False
554,3750,2011-04-29,Medium,12,76.16,0.04,Regular Air,-24.03,5.98,5.2,Aaron Smayling,Quebec,Quebec,Small Business,Office Supplies,Paper,Xerox 1992,Small Box,0.36,2011-05-01,2,-31.55199579831933,True
556,3778,2010-05-25,Critical,34,268.09,0.07,Regular Air,-63.76,8.32,2.38,Deirdre Greer,Quebec,Quebec,Home Office,Technology,Computer Peripherals,"Imation 3.5 IBM Formatted Diskettes, 10/Box",Small Pack,0.74,2010-05-27,2,-23.78305792830766,True
557,3778,2010-05-25,Critical,12,557.03,0.04,Regular Air,8.95,45.19,1.99,Deirdre Greer,Quebec,Quebec,Home Office,Technology,Computer Peripherals,"Verbatim DVD-RAM, 9.4GB, Rewritable, Type 1, DS, DataLife Plus",Small Pack,0.55,2010-05-26,1,1.6067357233901225,False
558,3778,2010-05-25,Critical,3,26.53,0.05,Regular Air,-15.0,6.68,6.92,Deirdre Greer,Quebec,Quebec,Home Office,Office Supplies,Paper,Xerox 1898,Small Box,0.37,2010-05-26,1,-56.539766302299284,True
559,3778,2010-05-25,Critical,34,5133.9235,0.02,Regular Air,1313.95,175.99,4.99,Deirdre Greer,Quebec,Quebec,Home Office,Technology,Telephones and Communication,5165,Small Box,0.59,2010-05-26,1,25.593486151478494,False
566,3841,2009-10-04,Not Specified,19,1184.45,0.02,Regular Air,-552.1,60.98,49.0,John Stevenson,Quebec,Quebec,Small Business,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,Large Box,0.59,2009-10-06,2,-46.61235172442906,True
567,3841,2009-10-04,Not Specified,20,25409.63,0.02,Regular Air,11535.28,1270.99,19.99,John Stevenson,Quebec,Quebec,Small Business,Office Supplies,Binders and Binder Accessories,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,Small Box,0.35,2009-10-06,2,45.39727654436526,False
568,3841,2009-10-04,Not Specified,43,7308.283,0.05,Express Air,1680.23,205.99,8.99,John Stevenson,Quebec,Quebec,Small Business,Technology,Telephones and Communication,StarTAC 8000,Small Box,0.6,2009-10-06,2,22.990762672983518,False
584,4004,2010-05-06,Medium,14,63.52,0.1,Regular Air,8.66,4.84,0.71,Sheri Gordon,Quebec,Quebec,Corporate,Office Supplies,Pens & Art Supplies,*Staples* Highlighting Markers,Wrap Bag,0.52,2010-05-09,3,13.633501259445843,False
585,4004,2010-05-06,Medium,44,1512.25,0.05,Regular Air,195.48,34.58,8.99,Sheri Gordon,Quebec,Quebec,Corporate,Office Supplies,Pens & Art Supplies,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,Small Pack,0.56,2010-05-07,1,12.926434121342371,False
599,4096,2012-07-02,Not Specified,21,128.28,0.04,Regular Air,53.58,6.3,0.5,Bill Eplett,Quebec,Quebec,Corporate,Office Supplies,Labels,Avery 51,Small Box,0.39,2012-07-03,1,41.76800748362956,False
682,4769,2011-04-13,Not Specified,41,117.4,0.01,Regular Air,48.63,2.88,0.5,Ben Wallace,Quebec,Quebec,Home Office,Office Supplies,Labels,Avery 49,Small Box,0.36,2011-04-14,1,41.42248722316865,False
688,4800,2012-01-05,Low,4,41.94,0.05,Regular Air,-26.17,8.04,8.94,Max Engle,Quebec,Quebec,Corporate,Office Supplies,Binders and Binder Accessories,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Small Box,0.4,2012-01-12,7,-62.39866475917978,True
689,4800,2012-01-05,Low,17,89.25,0.01,Regular Air,40.88,4.91,0.5,Max Engle,Quebec,Quebec,Corporate,Office Supplies,Labels,Avery 493,Small Box,0.36,2012-01-12,7,45.80392156862746,False
690,4800,2012-01-05,Low,7,79.81,0.07,Regular Air,-4.28,11.55,2.36,Max Engle,Quebec,Quebec,Corporate,Office Supplies,Pens & Art Supplies,Newell 309,Wrap Bag,0.55,2012-01-10,5,-5.362736499185566,True
778,5543,2010-09-24,Medium,15,703.54,0.04,Regular Air,138.46,48.58,3.99,Fred Chung,Quebec,Quebec,Corporate,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,Small Box,0.56,2010-09-26,2,19.680473036358986,False
779,5543,2010-09-24,Medium,6,65.93,0.04,Regular Air,11.06,10.31,1.79,Fred Chung,Quebec,Quebec,Corporate,Office Supplies,Paper,"Speediset Carbonless Redi-LetterÂ¨ 7"" x 8 1/2""",Wrap Bag,0.38,2010-09-27,3,16.77536781434855,False
780,5543,2010-09-24,Medium,27,67.3,0.02,Regular Air,-115.38,2.18,5.0,Fred Chung,Quebec,Quebec,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",*Staples* Letter Opener,Wrap Bag,0.81,2010-09-26,2,-171.44130757800892,True
789,5636,2011-02-15,Medium,23,138.17,0.0,Regular Air,-1.09,5.85,2.27,Dennis Kane,Quebec,Quebec,Small Business,Office Supplies,Pens & Art Supplies,"Dixon My First Ticonderoga Pencil, #2",Wrap Bag,0.56,2011-02-17,2,-0.788883259752479,True
843,6050,2010-03-28,Low,3,261.94,0.06,Delivery Truck,-219.78,80.97,33.6,Phillip Flathmann,Quebec,Quebec,Small Business,Technology,Office Machines,Lexmark Z25 Color Inkjet Printer,Jumbo Drum,0.37,2010-04-04,7,-83.90471100251966,True
844,6050,2010-03-28,Low,47,9574.82,0.08,Regular Air,-505.98,209.37,69.0,Phillip Flathmann,Quebec,Quebec,Small Business,Furniture,Tables,Hon 2111 InvitationÂª Series Corner Table,Large Box,0.79,2010-04-02,5,-5.284485765789853,True
857,6148,2011-12-24,Medium,50,510.56,0.05,Regular Air,-29.4,10.64,5.16,Mathew Reese,Quebec,Quebec,Small Business,Furniture,Office Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",Small Box,0.57,2011-12-25,1,-5.758382952052648,True
858,6148,2011-12-24,Medium,18,389.52,0.05,Express Air,116.37,20.28,6.68,Mathew Reese,Quebec,Quebec,Small Business,Furniture,Office Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",Small Box,0.53,2011-12-25,1,29.875231053604438,False
930,6727,2009-08-29,Low,12,33.43,0.06,Regular Air,8.47,2.89,0.5,Stuart Van,Quebec,Quebec,Consumer,Office Supplies,Labels,Avery 498,Small Box,0.38,2009-08-29,0,25.336524080167518,False
